timestamp,cash,position_value,total_value,daily_return
2020-10-20 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-21 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-22 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-23 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-26 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-27 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-28 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-29 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-10-30 04:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-02 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-03 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-04 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-05 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-06 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-09 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-10 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-11 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-12 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-13 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-16 05:00:00+00:00,100000.0,0.0,100000.0,0.0
2020-11-17 05:00:00+00:00,39721.3715672537,59893.79189130515,99615.16345855885,-0.003848365414411528
2020-11-18 05:00:00+00:00,15777.837256744182,82781.47971847582,98559.31697522,-0.01059925463835722
2020-11-19 05:00:00+00:00,5953.761464408466,93000.49842712189,98954.25989153035,0.004007159631693126
2020-11-20 05:00:00+00:00,2246.611072590677,95710.07065385366,97956.68172644434,-0.010081204853429454
2020-11-23 05:00:00+00:00,847.7045170980572,97835.08848325975,98682.79300035781,0.007412575243628827
2020-11-24 05:00:00+00:00,319.8220887726588,100109.98949916963,100429.8115879423,0.01770337598347218
2020-11-25 05:00:00+00:00,120.62375272898328,100115.77257317203,100236.396325901,-0.0019258749865514529
2020-11-27 05:00:00+00:00,3312.9816200499235,97060.27302174282,100373.25464179274,0.00136535550865936
2020-11-30 05:00:00+00:00,1315.9034577045807,98309.0444929382,99624.94795064279,-0.007455239882580965
2020-12-01 05:00:00+00:00,522.6354165407841,100275.39002804765,100798.02544458843,0.011774937082294126
2020-12-02 05:00:00+00:00,187.29328797423648,101431.72349613486,101619.01678410909,0.008144914901849695
2020-12-03 05:00:00+00:00,67.07785569261374,101374.9395362038,101442.01739189641,-0.0017417939851623603
2020-12-04 05:00:00+00:00,22.778199785224846,102201.44647239622,102224.22467218144,0.0077108805640483695
